@RELATION digits

@ATTRIBUTE f0 NUMERIC
@ATTRIBUTE f1 NUMERIC
@ATTRIBUTE f2 NUMERIC
@ATTRIBUTE f3 NUMERIC
@ATTRIBUTE f4 NUMERIC
@ATTRIBUTE f5 NUMERIC
@ATTRIBUTE class {0,1,2,3,4,5,6,7,8,9}

@DATA
0.00000000,3.00000000,1.00000000,161.51886140,1.76423078,6808.95811513,7
0.00000000,2.00000000,0.00000000,154.81886140,1.70257397,5592.53360954,7
0.00000000,2.00000000,0.00000000,149.74086140,1.66066967,5272.36144744,7
0.00000000,2.00000000,0.00000000,146.79686140,1.68080562,5290.63243246,7
0.00000000,2.00000000,0.00000000,151.38686140,1.73336055,5417.69733049,7
0.00000000,3.00000000,1.00000000,153.71086140,1.74142101,5741.90454188,7
0.00000000,2.00000000,0.00000000,167.80286140,1.90878438,6848.91242806,7
0.00000000,3.00000000,1.00000000,150.80086140,1.61363939,5583.44133450,7
0.00000000,2.00000000,0.00000000,146.18486140,1.62880260,4934.95243949,7
0.00000000,2.00000000,0.00000000,148.98886140,1.72738051,5284.60192760,7
0.00000000,2.00000000,0.00000000,158.03686140,1.67903174,6097.38482501,7
0.00000000,2.00000000,0.00000000,155.59686140,1.67584498,5590.62405912,7
0.00000000,2.00000000,0.00000000,151.20486140,1.74864777,5467.94539640,7
0.00000000,2.00000000,0.00000000,164.28886140,1.75923336,7185.35235851,7
0.00000000,2.00000000,0.00000000,153.05686140,1.79902264,6496.40396237,7
0.00000000,2.00000000,0.00000000,164.55286140,1.75324051,6549.03387200,7
0.00000000,2.00000000,0.00000000,167.09086140,1.88541847,7108.82610412,7
0.00000000,2.00000000,0.00000000,158.24286140,1.69084114,6450.00121073,7
0.00000000,3.00000000,1.00000000,149.35286140,1.74641367,5238.07418614,7
0.00000000,3.00000000,1.00000000,163.56086140,1.79056635,6611.49408866,7
0.00000000,2.00000000,0.00000000,151.62686140,1.66747091,5034.63377957,7
0.00000000,2.00000000,0.00000000,169.58886140,1.80304291,7834.89766318,7
0.00000000,2.00000000,0.00000000,151.63486140,1.63436420,5188.51629721,7
0.00000000,2.00000000,0.00000000,159.54086140,1.77623117,7222.24527227,7
0.00000000,2.00000000,0.00000000,172.10286140,1.87983721,7773.63867700,7
0.00000000,2.00000000,0.00000000,163.35486140,1.95605310,6661.61223594,7
0.00000000,3.00000000,0.00000000,151.13886140,1.77647857,5758.67875555,7
0.00000000,2.00000000,0.00000000,157.15886140,1.67088905,5314.05977640,7
0.00000000,2.00000000,0.00000000,173.44286140,1.87489928,7663.13651124,7
0.00000000,2.00000000,0.00000000,154.78686140,1.72464672,5859.66736356,7
0.00000000,2.00000000,0.00000000,171.78886140,1.96858312,7881.51558022,7
0.00000000,2.00000000,0.00000000,176.68486140,1.99367517,8019.09208795,7
0.00000000,2.00000000,0.00000000,149.56686140,1.64732211,5125.74435269,7
0.00000000,2.00000000,0.00000000,153.40486140,1.72822555,5576.29404347,7
0.00000000,2.00000000,0.00000000,164.66886140,1.78662416,6406.44585568,7
0.00000000,2.00000000,0.00000000,147.78886140,1.61912361,4827.52590111,7
0.00000000,2.00000000,0.00000000,149.25286140,1.61816722,5040.41472044,7
0.00000000,3.00000000,1.00000000,169.33286140,1.93248312,7978.35044657,7
0.00000000,2.00000000,0.00000000,164.99086140,1.83977609,7325.33290193,7
0.00000000,2.00000000,0.00000000,160.10286140,1.70826630,5459.90931905,7
0.00000000,2.00000000,0.00000000,164.25586140,1.72923382,5534.86980228,7
0.00000000,2.00000000,0.00000000,147.26886140,1.62697994,4890.22305277,7
0.00000000,2.00000000,0.00000000,163.95686140,1.74938773,7541.67163544,7
0.00000000,2.00000000,0.00000000,165.90086140,1.77649494,7074.89138869,7
0.00000000,2.00000000,0.00000000,145.70486140,1.55687133,4794.74798996,7
0.00000000,2.00000000,0.00000000,148.88086140,1.71601283,5248.51332994,7
0.00000000,3.00000000,1.00000000,164.98286140,1.93920025,8268.12000624,7
0.00000000,2.00000000,0.00000000,158.40086140,1.67578310,5618.88305862,7
0.00000000,2.00000000,0.00000000,153.52886140,1.69874589,5613.87072879,7
0.00000000,2.00000000,0.00000000,150.70086140,1.66617383,5275.07276487,7
0.00000000,3.00000000,1.00000000,158.37486140,1.77294169,6822.50492163,7
0.00000000,2.00000000,0.00000000,154.99286140,1.72829064,5654.59073461,7
0.00000000,2.00000000,0.00000000,148.02886140,1.65063663,5120.63827273,7
0.00000000,2.00000000,0.00000000,150.53486140,1.60388471,5077.80881589,7
0.00000000,2.00000000,0.00000000,184.59886140,1.92210034,7624.82776308,7
0.00000000,2.00000000,0.00000000,166.21486140,1.74985756,7366.93996723,7
0.00000000,3.00000000,1.00000000,161.81486140,1.79180657,7290.58156474,7
0.00000000,2.00000000,0.00000000,149.35286140,1.58452432,4844.88390185,7
0.00000000,2.00000000,0.00000000,154.09086140,1.68689446,5242.93256633,7
0.00000000,2.00000000,0.00000000,167.91886140,1.81919688,7143.92903823,7
0.00000000,2.00000000,0.00000000,147.28486140,1.71781047,5360.55866410,7
0.00000000,2.00000000,0.00000000,163.32886140,1.84444499,6493.59174077,7
0.00000000,2.00000000,0.00000000,164.01486140,1.71361993,6765.26456700,7
0.00000000,2.00000000,0.00000000,154.57886140,1.73592314,5632.26044499,7
0.00000000,2.00000000,0.00000000,151.99886140,1.62179820,5346.72056442,7
0.00000000,2.00000000,0.00000000,151.27086140,1.61750536,4878.17346963,7
0.00000000,2.00000000,0.00000000,167.48886140,1.89751472,7774.27467227,7
0.00000000,2.00000000,0.00000000,159.16886140,1.80471178,6686.46814814,7
0.00000000,2.00000000,0.00000000,153.83486140,1.78810157,5658.90103015,7
0.00000000,2.00000000,0.00000000,158.48286140,1.72847982,6313.47886248,7
0.00000000,3.00000000,1.00000000,170.97886140,1.84690817,7395.69591111,7
0.00000000,2.00000000,0.00000000,153.65286140,1.66219229,5307.17066737,7
0.00000000,2.00000000,0.00000000,149.27086140,1.60072622,5011.89949289,7
0.00000000,3.00000000,1.00000000,177.64486140,2.05961888,8540.49536604,7
0.00000000,2.00000000,0.00000000,165.49486140,1.88253051,7756.24258824,7
0.00000000,2.00000000,0.00000000,179.25686140,1.96982729,8722.85451167,7
0.00000000,2.00000000,0.00000000,149.05486140,1.67521649,5008.42068471,7
0.00000000,2.00000000,0.00000000,184.72286140,2.02835398,8516.52647854,7
0.00000000,2.00000000,0.00000000,149.37686140,1.60070677,5019.13466141,7
0.00000000,2.00000000,0.00000000,155.05086140,1.70902573,5522.52423308,7
0.00000000,2.00000000,0.00000000,171.41686140,1.80462257,7635.35465866,7
0.00000000,2.00000000,0.00000000,159.01286140,1.71765182,5416.05702518,7
0.00000000,2.00000000,0.00000000,148.20286140,1.68037547,5132.45829637,7
0.00000000,2.00000000,0.00000000,158.79686140,1.72037109,5638.37972091,7
0.00000000,2.00000000,0.00000000,156.82086140,1.78096884,5914.95564534,7
0.00000000,2.00000000,0.00000000,150.78286140,1.74965857,5262.35114476,7
0.00000000,3.00000000,1.00000000,162.74186140,1.78160042,6573.33819904,7
0.00000000,3.00000000,1.00000000,157.26686140,1.82489780,6479.27448906,7
0.00000000,3.00000000,1.00000000,153.83486140,1.62405498,5670.60897325,7
0.00000000,2.00000000,0.00000000,154.94286140,1.70393763,5473.07107788,7
0.00000000,3.00000000,1.00000000,150.03886140,1.74397872,6081.52855737,7
0.00000000,2.00000000,0.00000000,156.15086140,1.81502163,5879.71566398,7
0.00000000,2.00000000,0.00000000,159.96286140,1.87208760,6483.96978381,7
0.00000000,2.00000000,0.00000000,147.91286140,1.65452163,4736.96285255,7
0.00000000,2.00000000,0.00000000,157.21686140,1.70830040,5667.70023437,7
0.00000000,2.00000000,0.00000000,171.27686140,1.89221276,7905.11169630,7
2.00000000,0.00000000,2.00000000,139.33686140,1.32576532,2369.10541916,8
2.00000000,0.00000000,2.00000000,132.00986140,1.31908348,1899.84195164,8
2.00000000,0.00000000,2.00000000,134.43286140,1.31315952,2298.11707873,8
1.00000000,1.00000000,1.00000000,180.79686140,1.93044860,8700.29702497,8
2.00000000,0.00000000,2.00000000,141.09786140,1.38492251,2532.44818120,8
2.00000000,0.00000000,2.00000000,129.98386140,1.34070646,2249.36810388,8
2.00000000,0.00000000,2.00000000,125.59286140,1.28010513,2104.69711966,8
2.00000000,0.00000000,2.00000000,135.05286140,1.26501366,2251.76189391,8
2.00000000,0.00000000,2.00000000,136.83086140,1.31852606,1918.84728599,8
2.00000000,0.00000000,2.00000000,136.20286140,1.33124748,2239.21952735,8
2.00000000,0.00000000,2.00000000,131.49686140,1.31149144,2063.88927705,8
2.00000000,0.00000000,2.00000000,131.47286140,1.23901675,1861.61598817,8
2.00000000,0.00000000,2.00000000,123.93886140,1.28092716,1828.75660303,8
2.00000000,0.00000000,2.00000000,131.77886140,1.27281798,2035.18390218,8
2.00000000,0.00000000,2.00000000,134.42486140,1.24749462,2128.87679083,8
2.00000000,0.00000000,2.00000000,125.77486140,1.27945715,1791.27136509,8
2.00000000,0.00000000,2.00000000,131.30686140,1.26455827,1984.42189495,8
2.00000000,0.00000000,2.00000000,129.03286140,1.33988404,1740.09897719,8
2.00000000,0.00000000,2.00000000,130.06686140,1.25043221,1909.78970305,8
2.00000000,0.00000000,2.00000000,135.53286140,1.28883802,1940.11192581,8
2.00000000,0.00000000,2.00000000,128.79286140,1.35026054,1961.91792585,8
2.00000000,0.00000000,2.00000000,128.62686140,1.34388769,1933.91509188,8
2.00000000,0.00000000,2.00000000,137.24386140,1.35283878,2252.59786909,8
2.00000000,0.00000000,2.00000000,132.03486140,1.29990646,1753.74302832,8
2.00000000,0.00000000,2.00000000,134.06886140,1.24893064,1891.98487864,8
2.00000000,0.00000000,2.00000000,135.30086140,1.25698521,1848.14703722,8
2.00000000,0.00000000,2.00000000,126.03886140,1.26659110,1692.11489912,8
2.00000000,0.00000000,2.00000000,132.15086140,1.28472158,2083.88438138,8
2.00000000,0.00000000,2.00000000,127.63486140,1.25658769,2098.88005018,8
2.00000000,0.00000000,2.00000000,132.90286140,1.34154079,1871.07382526,8
1.00000000,1.00000000,1.00000000,131.79586140,1.30552867,2636.67560748,8
2.00000000,0.00000000,2.00000000,132.43886140,1.35431029,1942.15511033,8
2.00000000,0.00000000,2.00000000,130.08286140,1.23142699,1876.73328231,8
2.00000000,0.00000000,2.00000000,133.31686140,1.38063283,2400.04986685,8
2.00000000,0.00000000,2.00000000,131.93486140,1.29576922,2035.77748333,8
2.00000000,0.00000000,2.00000000,136.27686140,1.39815813,2337.21906669,8
2.00000000,0.00000000,2.00000000,128.95886140,1.21941422,1778.34677448,8
2.00000000,0.00000000,2.00000000,138.27886140,1.36387388,2915.48517206,8
2.00000000,0.00000000,2.00000000,136.95486140,1.28780844,2010.75461749,8
2.00000000,0.00000000,2.00000000,138.63486140,1.36322519,2542.03959263,8
2.00000000,1.00000000,3.00000000,128.66886140,1.26908840,1728.20944843,8
2.00000000,0.00000000,2.00000000,132.99486140,1.30856114,2065.99875123,8
2.00000000,0.00000000,2.00000000,131.95286140,1.25909403,2395.10397487,8
2.00000000,0.00000000,2.00000000,133.06086140,1.34227661,2114.70275474,8
2.00000000,0.00000000,2.00000000,140.41986140,1.34761779,2450.19120211,8
2.00000000,0.00000000,2.00000000,126.49386140,1.27684741,1847.04250082,8
2.00000000,0.00000000,2.00000000,130.51286140,1.23549757,1776.55217208,8
2.00000000,0.00000000,2.00000000,132.27386140,1.29129617,2050.73282852,8
2.00000000,0.00000000,2.00000000,133.47486140,1.24136825,2036.58768042,8
2.00000000,0.00000000,2.00000000,132.02686140,1.25764356,2090.13903434,8
2.00000000,0.00000000,2.00000000,139.81686140,1.46280829,2377.89661286,8
2.00000000,0.00000000,2.00000000,127.80886140,1.33442633,1988.10482227,8
2.00000000,0.00000000,2.00000000,134.30786140,1.35833441,2068.63596903,8
2.00000000,0.00000000,2.00000000,138.44386140,1.41758100,2797.93667312,8
2.00000000,0.00000000,2.00000000,131.91886140,1.36523545,1860.01158716,8
2.00000000,0.00000000,2.00000000,125.83186140,1.25420761,1852.24155057,8
2.00000000,0.00000000,2.00000000,122.45086140,1.38839036,2048.90041441,8
2.00000000,0.00000000,2.00000000,128.66886140,1.19214384,1902.61948269,8
2.00000000,0.00000000,2.00000000,131.55486140,1.32708455,2967.87223807,8
2.00000000,0.00000000,2.00000000,125.04686140,1.35373288,2248.21184131,8
2.00000000,0.00000000,2.00000000,134.74686140,1.29542463,1750.97816789,8
2.00000000,0.00000000,2.00000000,131.25686140,1.25605077,1709.86694476,8
2.00000000,0.00000000,2.00000000,126.52786140,1.30505987,2250.35911122,8
2.00000000,0.00000000,2.00000000,129.29686140,1.32918540,1907.43411027,8
2.00000000,0.00000000,2.00000000,133.39886140,1.29455002,2121.61427396,8
2.00000000,0.00000000,2.00000000,135.40886140,1.39201741,2407.18951011,8
2.00000000,0.00000000,2.00000000,131.23286140,1.27428462,1785.37461707,8
2.00000000,0.00000000,2.00000000,129.52886140,1.27913545,1872.96328863,8
2.00000000,0.00000000,2.00000000,128.67686140,1.28658651,1777.75318380,8
2.00000000,0.00000000,2.00000000,136.12886140,1.32496875,2154.67299853,8
2.00000000,0.00000000,2.00000000,140.30486140,1.44139202,2519.99985954,8
2.00000000,0.00000000,2.00000000,136.02086140,1.30919400,1782.99822133,8
2.00000000,0.00000000,2.00000000,138.97286140,1.30896745,2188.83193278,8
2.00000000,0.00000000,2.00000000,132.39086140,1.28781974,1863.82786690,8
2.00000000,0.00000000,2.00000000,129.56286140,1.25288387,2117.85182135,8
2.00000000,0.00000000,2.00000000,128.25486140,1.32821063,1889.02706278,8
2.00000000,0.00000000,2.00000000,125.95686140,1.28633661,1810.83901267,8
2.00000000,0.00000000,2.00000000,131.19886140,1.33987062,2094.81737311,8
2.00000000,0.00000000,2.00000000,132.73686140,1.38587858,1963.76718155,8
2.00000000,0.00000000,2.00000000,133.91186140,1.37845993,1917.92142411,8
1.00000000,1.00000000,1.00000000,133.44786140,1.22136335,2124.81632267,8
2.00000000,0.00000000,2.00000000,129.40486140,1.33029565,2059.80653360,8
2.00000000,0.00000000,2.00000000,132.83686140,1.27780460,1836.40766441,8
2.00000000,0.00000000,2.00000000,133.13486140,1.31394090,1880.99604567,8
2.00000000,1.00000000,3.00000000,141.72686140,1.37618245,2574.03475248,8
2.00000000,0.00000000,2.00000000,125.85686140,1.23234674,1721.65950304,8
2.00000000,0.00000000,2.00000000,136.74786140,1.36386259,2222.47842334,8
2.00000000,0.00000000,2.00000000,128.52886140,1.26079063,2036.14896442,8
2.00000000,0.00000000,2.00000000,133.06886140,1.35277680,1753.58875378,8
2.00000000,0.00000000,2.00000000,136.01986140,1.34077358,2164.17779993,8
2.00000000,0.00000000,2.00000000,134.01886140,1.26583927,1898.30142727,8
2.00000000,0.00000000,2.00000000,133.26686140,1.29326905,1878.88537812,8
2.00000000,0.00000000,2.00000000,131.36486140,1.28550499,1949.70508931,8
2.00000000,0.00000000,2.00000000,133.25886140,1.25235880,1958.51186319,8
2.00000000,0.00000000,2.00000000,125.36886140,1.26306796,2031.28144806,8
2.00000000,0.00000000,2.00000000,138.09586140,1.45687641,2212.69258207,8
2.00000000,0.00000000,2.00000000,127.99086140,1.19361284,1837.06664111,8
2.00000000,0.00000000,2.00000000,139.35286140,1.32970482,2039.97994938,8
2.00000000,0.00000000,2.00000000,134.43186140,1.29692309,2001.01414458,8
2.00000000,0.00000000,2.00000000,131.75286140,1.28544052,1788.36662582,8
1.00000000,1.00000000,1.00000000,139.85086140,1.53563586,4077.83686036,9
1.00000000,1.00000000,1.00000000,148.12886140,1.68498948,4755.58507784,9
1.00000000,1.00000000,1.00000000,133.56486140,1.42920617,3456.27060873,9
1.00000000,1.00000000,1.00000000,130.57886140,1.44148907,3346.08393158,9
1.00000000,1.00000000,1.00000000,135.07086140,1.43707381,3605.52797655,9
1.00000000,1.00000000,1.00000000,138.57686140,1.44290507,3575.01636406,9
1.00000000,1.00000000,1.00000000,143.73686140,1.37310890,3940.94315675,9
1.00000000,1.00000000,1.00000000,137.93086140,1.35301858,3194.79834919,9
0.00000000,3.00000000,1.00000000,186.31286140,1.95060617,11687.23976618,9
1.00000000,1.00000000,1.00000000,135.32686140,1.37573161,2986.02659506,9
1.00000000,1.00000000,1.00000000,133.81286140,1.55537559,3787.03556031,9
1.00000000,1.00000000,1.00000000,131.91086140,1.34013465,2746.51392670,9
1.00000000,1.00000000,1.00000000,135.10286140,1.46475598,3662.65305109,9
1.00000000,1.00000000,1.00000000,130.70286140,1.44285794,3076.35813106,9
1.00000000,1.00000000,1.00000000,138.72486140,1.51639468,3861.44976225,9
1.00000000,1.00000000,1.00000000,142.37286140,1.53903581,4074.16566155,9
1.00000000,1.00000000,1.00000000,130.85286140,1.43034624,3260.08948999,9
1.00000000,1.00000000,1.00000000,140.61086140,1.54750212,4022.35417426,9
1.00000000,1.00000000,1.00000000,132.47286140,1.41956528,3442.71895672,9
1.00000000,1.00000000,1.00000000,151.16286140,1.54274267,4900.63251141,9
1.00000000,1.00000000,1.00000000,135.57486140,1.43733370,4073.64498836,9
1.00000000,1.00000000,1.00000000,140.40386140,1.63060254,3943.38056624,9
1.00000000,1.00000000,1.00000000,150.36086140,1.50339582,4641.72360440,9
1.00000000,1.00000000,1.00000000,143.02686140,1.61388531,4249.88579260,9
1.00000000,1.00000000,1.00000000,138.90686140,1.38108633,3649.43149165,9
1.00000000,1.00000000,1.00000000,141.97486140,1.46831777,3893.03885890,9
1.00000000,1.00000000,1.00000000,144.99486140,1.58493175,4479.01038962,9
1.00000000,1.00000000,1.00000000,141.25686140,1.56657965,4140.39526435,9
1.00000000,1.00000000,1.00000000,145.86286140,1.36702261,4350.23617458,9
1.00000000,1.00000000,1.00000000,159.35886140,1.61584912,5586.48226340,9
1.00000000,1.00000000,1.00000000,148.45086140,1.62392874,4380.41853474,9
1.00000000,1.00000000,1.00000000,135.16886140,1.53881899,3747.21926173,9
1.00000000,2.00000000,2.00000000,149.89086140,1.65976986,4528.57886190,9
1.00000000,1.00000000,1.00000000,133.38286140,1.53482146,3755.54953190,9
1.00000000,1.00000000,1.00000000,133.56486140,1.34908708,3301.98982923,9
1.00000000,1.00000000,1.00000000,138.65086140,1.42063672,3690.07942579,9
1.00000000,1.00000000,1.00000000,128.23086140,1.30955987,2741.03901000,9
1.00000000,1.00000000,1.00000000,161.50086140,1.57379406,5848.75586630,9
1.00000000,1.00000000,1.00000000,144.51486140,1.56564297,3954.63772771,9
1.00000000,1.00000000,1.00000000,142.09886140,1.50649966,3962.68766034,9
1.00000000,1.00000000,1.00000000,149.63486140,1.54236423,4258.51180153,9
1.00000000,1.00000000,1.00000000,135.95486140,1.41656929,3366.19369442,9
1.00000000,1.00000000,1.00000000,130.92686140,1.23732838,2435.21441600,9
1.00000000,1.00000000,1.00000000,144.71286140,1.46924272,4203.44581191,9
1.00000000,1.00000000,1.00000000,135.72286140,1.48024982,3505.50150001,9
1.00000000,1.00000000,1.00000000,137.22086140,1.50904525,3737.86499584,9
0.00000000,2.00000000,0.00000000,177.75286140,1.94886912,9450.66631764,9
1.00000000,1.00000000,1.00000000,138.55886140,1.48264430,3905.88349701,9
1.00000000,1.00000000,1.00000000,134.68886140,1.33831772,3260.97243004,9
1.00000000,1.00000000,1.00000000,136.87286140,1.41841498,3703.13034691,9
1.00000000,1.00000000,1.00000000,134.92886140,1.32197322,3476.29844333,9
1.00000000,1.00000000,1.00000000,128.59486140,1.28335053,2595.60022779,9
0.00000000,2.00000000,0.00000000,195.86486140,2.06200339,8714.09878135,9
0.00000000,2.00000000,0.00000000,183.90686140,1.97643888,9575.16658020,9
1.00000000,1.00000000,1.00000000,131.68686140,1.47302106,3127.84253896,9
0.00000000,2.00000000,0.00000000,138.73286140,1.39770777,3486.44701557,9
1.00000000,1.00000000,1.00000000,134.59886140,1.52122142,3870.75302081,9
1.00000000,1.00000000,1.00000000,135.18686140,1.35766009,3049.16975900,9
1.00000000,1.00000000,1.00000000,137.18686140,1.45033254,3740.47633317,9
1.00000000,1.00000000,1.00000000,137.50286140,1.40333102,3465.85589552,9
1.00000000,1.00000000,1.00000000,152.52886140,1.46213728,4580.15427612,9
1.00000000,1.00000000,1.00000000,127.37086140,1.46442424,3225.83347319,9
1.00000000,1.00000000,1.00000000,134.48286140,1.30275900,2915.84654880,9
1.00000000,1.00000000,1.00000000,146.49086140,1.44135080,3786.02765766,9
1.00000000,1.00000000,1.00000000,127.08086140,1.32501159,2986.68437693,9
1.00000000,1.00000000,1.00000000,134.78086140,1.42489643,3456.04683324,9
1.00000000,1.00000000,1.00000000,137.04686140,1.44278607,3381.93949131,9
1.00000000,1.00000000,1.00000000,129.30686140,1.37770942,2787.45303795,9
1.00000000,1.00000000,1.00000000,149.29486140,1.50220310,4784.06192183,9
1.00000000,1.00000000,1.00000000,133.87886140,1.34623139,3355.43267496,9
1.00000000,1.00000000,1.00000000,138.77486140,1.48176100,3734.58627414,9
1.00000000,1.00000000,1.00000000,133.20086140,1.46483651,3366.47637640,9
1.00000000,1.00000000,1.00000000,128.35486140,1.33194156,2880.56601621,9
1.00000000,1.00000000,1.00000000,138.78286140,1.45600128,3590.40935171,9
1.00000000,1.00000000,1.00000000,134.81486140,1.39520631,3344.92800460,9
1.00000000,1.00000000,1.00000000,132.15886140,1.51445037,3409.96178763,9
1.00000000,1.00000000,1.00000000,138.71686140,1.39488035,3507.90075771,9
1.00000000,1.00000000,1.00000000,147.70686140,1.55069769,4393.09084635,9
1.00000000,1.00000000,1.00000000,135.99686140,1.44487207,3362.54142546,9
1.00000000,1.00000000,1.00000000,135.04486140,1.33936477,3242.80867370,9
1.00000000,1.00000000,1.00000000,131.88686140,1.36766818,3046.96522533,9
1.00000000,1.00000000,1.00000000,140.51286140,1.51670387,3837.23209637,9
1.00000000,1.00000000,1.00000000,150.59286140,1.49449261,5004.58936897,9
1.00000000,1.00000000,1.00000000,154.22286140,1.54201036,4594.75990722,9
1.00000000,1.00000000,1.00000000,132.96086140,1.41968233,3583.98301349,9
1.00000000,1.00000000,1.00000000,138.17886140,1.42905917,3696.04171885,9
1.00000000,1.00000000,1.00000000,139.21486140,1.61542547,4018.88664567,9
1.00000000,1.00000000,1.00000000,139.61886140,1.38558598,3607.86202134,9
1.00000000,1.00000000,1.00000000,142.99286140,1.52135919,4346.46458848,9
1.00000000,1.00000000,1.00000000,135.64886140,1.46206249,3736.66291173,9
1.00000000,1.00000000,1.00000000,137.02286140,1.34655623,3593.77474835,9
1.00000000,1.00000000,1.00000000,138.70086140,1.47779849,3694.51374331,9
1.00000000,1.00000000,1.00000000,130.04286140,1.36430803,2948.69709163,9
1.00000000,1.00000000,1.00000000,153.25686140,1.66774773,5103.71986701,9
1.00000000,1.00000000,1.00000000,159.26886140,1.58353623,5357.08234250,9
1.00000000,1.00000000,1.00000000,139.88286140,1.47572881,3902.31998508,9
1.00000000,1.00000000,1.00000000,157.49886140,1.65579375,5326.02588861,9
1.00000000,1.00000000,1.00000000,152.40486140,1.62034524,5243.26775360,9
1.00000000,1.00000000,1.00000000,134.67286140,1.54198735,3766.76322195,9
1.00000000,1.00000000,1.00000000,142.92686140,1.42638097,4118.32732012,9
